time,best,best bound,gap %,status
0.04920697212219238,0.24499999999999977,7.599999999999997,3002.0408163265324,2
time,best,best bound,gap %,status
0.05896282196044922,3.75,4.045,7.8666666666666645,2
time,best,best bound,gap %,status
0.06055712699890137,3.900000000000001,4.045,3.717948717948695,2
time,best,best bound,gap %,status
0.12506699562072754,3.9500000000000006,3.9500000000000006,0.0,2
time,best,best bound,gap %,status
0.2247300148010254,3.8850000000000007,1e+100,2.5740025740025738e+101,2
time,best,best bound,gap %,status
0.22618484497070312,4.849999999999999,1e+100,2.061855670103093e+101,2
time,best,best bound,gap %,status
0.23388314247131348,4.899999999999999,1e+100,2.0408163265306127e+101,2
time,best,best bound,gap %,status
0.28690409660339355,4.899999999999999,1e+100,2.0408163265306127e+101,2
